,0,1,2
984,ILSVRC2012_val_00011909.JPEG,holster,597
985,ILSVRC2012_val_00004741.JPEG,espresso maker,550
986,ILSVRC2012_val_00028553.JPEG,espresso maker,550
987,ILSVRC2012_val_00011147.JPEG,espresso maker,550
988,ILSVRC2012_val_00012972.JPEG,espresso maker,550
989,ILSVRC2012_val_00046108.JPEG,espresso maker,550
990,ILSVRC2012_val_00044030.JPEG,espresso maker,550
991,ILSVRC2012_val_00030154.JPEG,espresso maker,550
992,ILSVRC2012_val_00004086.JPEG,espresso maker,550
993,ILSVRC2012_val_00022933.JPEG,espresso maker,550
994,ILSVRC2012_val_00041481.JPEG,espresso maker,550
995,ILSVRC2012_val_00023386.JPEG,espresso maker,550
996,ILSVRC2012_val_00031091.JPEG,espresso maker,550
997,ILSVRC2012_val_00015001.JPEG,espresso maker,550
998,ILSVRC2012_val_00006633.JPEG,espresso maker,550
999,ILSVRC2012_val_00047920.JPEG,wombat,106
1000,ILSVRC2012_val_00001933.JPEG,wombat,106
1001,ILSVRC2012_val_00033576.JPEG,wombat,106
1002,ILSVRC2012_val_00004637.JPEG,chain mail,490
1003,ILSVRC2012_val_00016036.JPEG,chain mail,490
1004,ILSVRC2012_val_00018531.JPEG,chain mail,490
1005,ILSVRC2012_val_00028838.JPEG,chain mail,490
1006,ILSVRC2012_val_00022809.JPEG,chain mail,490
1007,ILSVRC2012_val_00001845.JPEG,swab,840
1008,ILSVRC2012_val_00032459.JPEG,swab,840
1009,ILSVRC2012_val_00016625.JPEG,swab,840
1010,ILSVRC2012_val_00040620.JPEG,swab,840
1011,ILSVRC2012_val_00018831.JPEG,swab,840
1012,ILSVRC2012_val_00015088.JPEG,swab,840
1013,ILSVRC2012_val_00028859.JPEG,sarong,775
1014,ILSVRC2012_val_00040032.JPEG,sarong,775
1015,ILSVRC2012_val_00032121.JPEG,sarong,775
1016,ILSVRC2012_val_00022005.JPEG,hourglass,604
1017,ILSVRC2012_val_00014244.JPEG,hourglass,604
1018,ILSVRC2012_val_00048860.JPEG,hourglass,604
1019,ILSVRC2012_val_00001943.JPEG,hourglass,604
1020,ILSVRC2012_val_00021737.JPEG,hourglass,604
1021,ILSVRC2012_val_00004082.JPEG,hourglass,604
1022,ILSVRC2012_val_00002206.JPEG,theater curtain,854
1023,ILSVRC2012_val_00021503.JPEG,theater curtain,854
1024,ILSVRC2012_val_00048705.JPEG,theater curtain,854
1025,ILSVRC2012_val_00032191.JPEG,lotion,631
1026,ILSVRC2012_val_00004618.JPEG,lotion,631
1027,ILSVRC2012_val_00032861.JPEG,lotion,631
1028,ILSVRC2012_val_00032514.JPEG,lotion,631
1029,ILSVRC2012_val_00024702.JPEG,lotion,631
1030,ILSVRC2012_val_00025540.JPEG,lotion,631
1031,ILSVRC2012_val_00003980.JPEG,accordion,401
1032,ILSVRC2012_val_00001431.JPEG,accordion,401
1033,ILSVRC2012_val_00033520.JPEG,accordion,401
1034,ILSVRC2012_val_00008485.JPEG,perfume,711
1035,ILSVRC2012_val_00047385.JPEG,perfume,711
1036,ILSVRC2012_val_00008242.JPEG,perfume,711
1037,ILSVRC2012_val_00046442.JPEG,perfume,711
1038,ILSVRC2012_val_00011335.JPEG,perfume,711
1039,ILSVRC2012_val_00041309.JPEG,spider web,815
1040,ILSVRC2012_val_00033227.JPEG,spider web,815
1041,ILSVRC2012_val_00018751.JPEG,spider web,815
1042,ILSVRC2012_val_00028350.JPEG,spider web,815
1043,ILSVRC2012_val_00047526.JPEG,shoe shop,788
1044,ILSVRC2012_val_00022813.JPEG,shoe shop,788
1045,ILSVRC2012_val_00028940.JPEG,shoe shop,788
1046,ILSVRC2012_val_00003043.JPEG,barometer,426
1047,ILSVRC2012_val_00023345.JPEG,barometer,426
1048,ILSVRC2012_val_00005441.JPEG,barometer,426
1049,ILSVRC2012_val_00045889.JPEG,barometer,426
1050,ILSVRC2012_val_00002996.JPEG,zebra,340
1051,ILSVRC2012_val_00004267.JPEG,zebra,340
1052,ILSVRC2012_val_00042330.JPEG,zebra,340
1053,ILSVRC2012_val_00025030.JPEG,iron,606
1054,ILSVRC2012_val_00016286.JPEG,iron,606
1055,ILSVRC2012_val_00001139.JPEG,iron,606
1056,ILSVRC2012_val_00023723.JPEG,iron,606
1057,ILSVRC2012_val_00030639.JPEG,iron,606
1058,ILSVRC2012_val_00000910.JPEG,iron,606
1059,ILSVRC2012_val_00009661.JPEG,iron,606
1060,ILSVRC2012_val_00009834.JPEG,iron,606
1061,ILSVRC2012_val_00019902.JPEG,iron,606
1062,ILSVRC2012_val_00012032.JPEG,iron,606
1063,ILSVRC2012_val_00005593.JPEG,cucumber,943
1064,ILSVRC2012_val_00023525.JPEG,cucumber,943
1065,ILSVRC2012_val_00017427.JPEG,cucumber,943
1066,ILSVRC2012_val_00023028.JPEG,cucumber,943
1067,ILSVRC2012_val_00040674.JPEG,corkscrew,512
1068,ILSVRC2012_val_00049188.JPEG,corkscrew,512
1069,ILSVRC2012_val_00007670.JPEG,corkscrew,512
1070,ILSVRC2012_val_00038771.JPEG,corkscrew,512
1071,ILSVRC2012_val_00040330.JPEG,corkscrew,512
1072,ILSVRC2012_val_00049620.JPEG,corkscrew,512
1073,ILSVRC2012_val_00019143.JPEG,corkscrew,512
1074,ILSVRC2012_val_00006896.JPEG,corkscrew,512
1075,ILSVRC2012_val_00018542.JPEG,corkscrew,512
1076,ILSVRC2012_val_00036659.JPEG,corkscrew,512
1077,ILSVRC2012_val_00045314.JPEG,corkscrew,512
1078,ILSVRC2012_val_00020471.JPEG,half track,586
1079,ILSVRC2012_val_00049378.JPEG,half track,586
1080,ILSVRC2012_val_00049611.JPEG,ground beetle,302
1081,ILSVRC2012_val_00037453.JPEG,ground beetle,302
1082,ILSVRC2012_val_00022273.JPEG,ground beetle,302
1083,ILSVRC2012_val_00038818.JPEG,ground beetle,302
1084,ILSVRC2012_val_00024019.JPEG,German short-haired pointer,210
1085,ILSVRC2012_val_00037771.JPEG,German short-haired pointer,210
1086,ILSVRC2012_val_00011482.JPEG,gorilla,366
1087,ILSVRC2012_val_00028296.JPEG,gorilla,366
1088,ILSVRC2012_val_00049323.JPEG,gorilla,366
1089,ILSVRC2012_val_00015064.JPEG,gorilla,366
1090,ILSVRC2012_val_00001210.JPEG,rule,769
1091,ILSVRC2012_val_00022379.JPEG,rule,769
1092,ILSVRC2012_val_00029716.JPEG,rule,769
1093,ILSVRC2012_val_00035509.JPEG,rule,769
1094,ILSVRC2012_val_00046636.JPEG,rule,769
1095,ILSVRC2012_val_00035583.JPEG,rule,769
1096,ILSVRC2012_val_00040463.JPEG,Pomeranian,259
1097,ILSVRC2012_val_00034667.JPEG,Pomeranian,259
1098,ILSVRC2012_val_00045514.JPEG,Pomeranian,259
1099,ILSVRC2012_val_00045951.JPEG,bittern,133
1100,ILSVRC2012_val_00009672.JPEG,bittern,133
1101,ILSVRC2012_val_00030908.JPEG,bittern,133
1102,ILSVRC2012_val_00031338.JPEG,bell cote,442
1103,ILSVRC2012_val_00015948.JPEG,bell cote,442
1104,ILSVRC2012_val_00027092.JPEG,stole,824
1105,ILSVRC2012_val_00035873.JPEG,stole,824
1106,ILSVRC2012_val_00047302.JPEG,stole,824
1107,ILSVRC2012_val_00036467.JPEG,curly-coated retriever,206
1108,ILSVRC2012_val_00005767.JPEG,curly-coated retriever,206
1109,ILSVRC2012_val_00005699.JPEG,curly-coated retriever,206
1110,ILSVRC2012_val_00048141.JPEG,curly-coated retriever,206
1111,ILSVRC2012_val_00005446.JPEG,Eskimo dog,248
1112,ILSVRC2012_val_00000178.JPEG,Eskimo dog,248
1113,ILSVRC2012_val_00002004.JPEG,Eskimo dog,248
1114,ILSVRC2012_val_00012657.JPEG,Eskimo dog,248
1115,ILSVRC2012_val_00037560.JPEG,box turtle,37
1116,ILSVRC2012_val_00031467.JPEG,box turtle,37
1117,ILSVRC2012_val_00004011.JPEG,cabbage butterfly,324
1118,ILSVRC2012_val_00024536.JPEG,cabbage butterfly,324
1119,ILSVRC2012_val_00021992.JPEG,cabbage butterfly,324
1120,ILSVRC2012_val_00030341.JPEG,knee pad,615
1121,ILSVRC2012_val_00017844.JPEG,knee pad,615
1122,ILSVRC2012_val_00048449.JPEG,knee pad,615
1123,ILSVRC2012_val_00044358.JPEG,knee pad,615
1124,ILSVRC2012_val_00007091.JPEG,knee pad,615
1125,ILSVRC2012_val_00028830.JPEG,knee pad,615
1126,ILSVRC2012_val_00039763.JPEG,knee pad,615
1127,ILSVRC2012_val_00012945.JPEG,knee pad,615
1128,ILSVRC2012_val_00024197.JPEG,knee pad,615
1129,ILSVRC2012_val_00011581.JPEG,golf ball,574
1130,ILSVRC2012_val_00017247.JPEG,golf ball,574
1131,ILSVRC2012_val_00022792.JPEG,golf ball,574
1132,ILSVRC2012_val_00041672.JPEG,golf ball,574
1133,ILSVRC2012_val_00001508.JPEG,jay,17
1134,ILSVRC2012_val_00046280.JPEG,jay,17
1135,ILSVRC2012_val_00043995.JPEG,jay,17
1136,ILSVRC2012_val_00009286.JPEG,steel arch bridge,821
1137,ILSVRC2012_val_00002257.JPEG,steel arch bridge,821
1138,ILSVRC2012_val_00003103.JPEG,steel arch bridge,821
1139,ILSVRC2012_val_00042606.JPEG,steel arch bridge,821
1140,ILSVRC2012_val_00043132.JPEG,Airedale,191
1141,ILSVRC2012_val_00039927.JPEG,Airedale,191
1142,ILSVRC2012_val_00022374.JPEG,Airedale,191
1143,ILSVRC2012_val_00006605.JPEG,French loaf,930
1144,ILSVRC2012_val_00046840.JPEG,French loaf,930
1145,ILSVRC2012_val_00036539.JPEG,French loaf,930
1146,ILSVRC2012_val_00017449.JPEG,butternut squash,942
1147,ILSVRC2012_val_00007798.JPEG,butternut squash,942
1148,ILSVRC2012_val_00030092.JPEG,butternut squash,942
1149,ILSVRC2012_val_00030324.JPEG,butternut squash,942
1150,ILSVRC2012_val_00026348.JPEG,rugby ball,768
1151,ILSVRC2012_val_00002018.JPEG,rugby ball,768
1152,ILSVRC2012_val_00009409.JPEG,rugby ball,768
1153,ILSVRC2012_val_00030619.JPEG,Brabancon griffon,262
1154,ILSVRC2012_val_00012446.JPEG,Brabancon griffon,262
1155,ILSVRC2012_val_00007726.JPEG,Brabancon griffon,262
1156,ILSVRC2012_val_00035120.JPEG,Brabancon griffon,262
1157,ILSVRC2012_val_00021582.JPEG,agama,42
1158,ILSVRC2012_val_00030918.JPEG,agama,42
1159,ILSVRC2012_val_00037510.JPEG,agama,42
1160,ILSVRC2012_val_00041169.JPEG,agama,42
1161,ILSVRC2012_val_00034141.JPEG,measuring cup,647
1162,ILSVRC2012_val_00042106.JPEG,measuring cup,647
1163,ILSVRC2012_val_00026855.JPEG,measuring cup,647
1164,ILSVRC2012_val_00008852.JPEG,measuring cup,647
1165,ILSVRC2012_val_00011074.JPEG,ringlet,322
1166,ILSVRC2012_val_00035673.JPEG,ringlet,322
1167,ILSVRC2012_val_00011911.JPEG,ringlet,322
1168,ILSVRC2012_val_00005786.JPEG,ringlet,322
1169,ILSVRC2012_val_00043958.JPEG,dogsled,537
1170,ILSVRC2012_val_00033569.JPEG,dogsled,537
1171,ILSVRC2012_val_00002266.JPEG,dogsled,537
1172,ILSVRC2012_val_00021738.JPEG,power drill,740
1173,ILSVRC2012_val_00012184.JPEG,power drill,740
1174,ILSVRC2012_val_00007420.JPEG,power drill,740
1175,ILSVRC2012_val_00015214.JPEG,power drill,740
1176,ILSVRC2012_val_00012105.JPEG,cauliflower,938
1177,ILSVRC2012_val_00028387.JPEG,cauliflower,938
1178,ILSVRC2012_val_00008163.JPEG,cauliflower,938
1179,ILSVRC2012_val_00005776.JPEG,cauliflower,938
1180,ILSVRC2012_val_00024644.JPEG,cauliflower,938
1181,ILSVRC2012_val_00048470.JPEG,crane,517
1182,ILSVRC2012_val_00044118.JPEG,crane,517
1183,ILSVRC2012_val_00002689.JPEG,crane,517
1184,ILSVRC2012_val_00004266.JPEG,crane,517
1185,ILSVRC2012_val_00018872.JPEG,timber wolf,269
1186,ILSVRC2012_val_00046989.JPEG,timber wolf,269
1187,ILSVRC2012_val_00037118.JPEG,timber wolf,269
1188,ILSVRC2012_val_00009604.JPEG,timber wolf,269
1189,ILSVRC2012_val_00000530.JPEG,timber wolf,269
1190,ILSVRC2012_val_00047435.JPEG,timber wolf,269
1191,ILSVRC2012_val_00041991.JPEG,timber wolf,269
1192,ILSVRC2012_val_00043363.JPEG,timber wolf,269
1193,ILSVRC2012_val_00036586.JPEG,bib,443
1194,ILSVRC2012_val_00011752.JPEG,bib,443
1195,ILSVRC2012_val_00007240.JPEG,bib,443
1196,ILSVRC2012_val_00044630.JPEG,bib,443
1197,ILSVRC2012_val_00003242.JPEG,Newfoundland,256
1198,ILSVRC2012_val_00039173.JPEG,Newfoundland,256
1199,ILSVRC2012_val_00021777.JPEG,Newfoundland,256
1200,ILSVRC2012_val_00038059.JPEG,snail,113
1201,ILSVRC2012_val_00003604.JPEG,snail,113
1202,ILSVRC2012_val_00034957.JPEG,snail,113
1203,ILSVRC2012_val_00005980.JPEG,mosque,668
1204,ILSVRC2012_val_00038331.JPEG,mosque,668
1205,ILSVRC2012_val_00024077.JPEG,mosque,668
1206,ILSVRC2012_val_00020524.JPEG,convertible,511
1207,ILSVRC2012_val_00008981.JPEG,convertible,511
1208,ILSVRC2012_val_00025028.JPEG,convertible,511
1209,ILSVRC2012_val_00047687.JPEG,convertible,511
1210,ILSVRC2012_val_00034974.JPEG,kimono,614
1211,ILSVRC2012_val_00005093.JPEG,kimono,614
1212,ILSVRC2012_val_00034114.JPEG,kimono,614
1213,ILSVRC2012_val_00004848.JPEG,kimono,614
1214,ILSVRC2012_val_00034228.JPEG,red wine,966
1215,ILSVRC2012_val_00001064.JPEG,red wine,966
1216,ILSVRC2012_val_00037863.JPEG,red wine,966
1217,ILSVRC2012_val_00024477.JPEG,red wine,966
1218,ILSVRC2012_val_00046125.JPEG,missile,657
1219,ILSVRC2012_val_00006965.JPEG,missile,657
1220,ILSVRC2012_val_00008010.JPEG,missile,657
1221,ILSVRC2012_val_00031707.JPEG,missile,657
1222,ILSVRC2012_val_00016894.JPEG,missile,657
1223,ILSVRC2012_val_00001756.JPEG,crash helmet,518
1224,ILSVRC2012_val_00013302.JPEG,crash helmet,518
1225,ILSVRC2012_val_00014434.JPEG,crash helmet,518
1226,ILSVRC2012_val_00047186.JPEG,crash helmet,518
1227,ILSVRC2012_val_00023908.JPEG,crash helmet,518
1228,ILSVRC2012_val_00026058.JPEG,Staffordshire bullterrier,179
1229,ILSVRC2012_val_00038280.JPEG,Staffordshire bullterrier,179
1230,ILSVRC2012_val_00032018.JPEG,Staffordshire bullterrier,179
1231,ILSVRC2012_val_00033493.JPEG,chain,488
1232,ILSVRC2012_val_00025216.JPEG,chain,488
1233,ILSVRC2012_val_00046589.JPEG,chain,488
1234,ILSVRC2012_val_00018148.JPEG,chain,488
1235,ILSVRC2012_val_00039850.JPEG,Mexican hairless,268
1236,ILSVRC2012_val_00008137.JPEG,Mexican hairless,268
1237,ILSVRC2012_val_00026509.JPEG,Mexican hairless,268
1238,ILSVRC2012_val_00007203.JPEG,brass,458
1239,ILSVRC2012_val_00022073.JPEG,brass,458
1240,ILSVRC2012_val_00010510.JPEG,brass,458
1241,ILSVRC2012_val_00033978.JPEG,brass,458
1242,ILSVRC2012_val_00036431.JPEG,indigo bunting,14
1243,ILSVRC2012_val_00041252.JPEG,indigo bunting,14
1244,ILSVRC2012_val_00023438.JPEG,indigo bunting,14
1245,ILSVRC2012_val_00023573.JPEG,indigo bunting,14
1246,ILSVRC2012_val_00003642.JPEG,waffle iron,891
1247,ILSVRC2012_val_00048545.JPEG,waffle iron,891
1248,ILSVRC2012_val_00021533.JPEG,waffle iron,891
1249,ILSVRC2012_val_00026388.JPEG,Rottweiler,234
1250,ILSVRC2012_val_00005351.JPEG,Rottweiler,234
1251,ILSVRC2012_val_00022664.JPEG,Rottweiler,234
1252,ILSVRC2012_val_00041536.JPEG,planetarium,727
1253,ILSVRC2012_val_00028693.JPEG,planetarium,727
1254,ILSVRC2012_val_00031330.JPEG,planetarium,727
1255,ILSVRC2012_val_00049203.JPEG,prairie chicken,83
1256,ILSVRC2012_val_00002395.JPEG,prairie chicken,83
1257,ILSVRC2012_val_00020239.JPEG,prairie chicken,83
1258,ILSVRC2012_val_00005384.JPEG,shovel,792
1259,ILSVRC2012_val_00002999.JPEG,shovel,792
1260,ILSVRC2012_val_00032928.JPEG,shovel,792
1261,ILSVRC2012_val_00020091.JPEG,bookcase,453
1262,ILSVRC2012_val_00012376.JPEG,bookcase,453
1263,ILSVRC2012_val_00023672.JPEG,bookcase,453
1264,ILSVRC2012_val_00046060.JPEG,bookcase,453
1265,ILSVRC2012_val_00020066.JPEG,bookcase,453
1266,ILSVRC2012_val_00042655.JPEG,bassinet,431
1267,ILSVRC2012_val_00048267.JPEG,bassinet,431
1268,ILSVRC2012_val_00041763.JPEG,bassinet,431
1269,ILSVRC2012_val_00042748.JPEG,bassinet,431
1270,ILSVRC2012_val_00044331.JPEG,bassinet,431
1271,ILSVRC2012_val_00002743.JPEG,spiny lobster,123
1272,ILSVRC2012_val_00008182.JPEG,spiny lobster,123
1273,ILSVRC2012_val_00032192.JPEG,harvester,595
1274,ILSVRC2012_val_00046012.JPEG,harvester,595
1275,ILSVRC2012_val_00014167.JPEG,harvester,595
1276,ILSVRC2012_val_00021507.JPEG,harvester,595
1277,ILSVRC2012_val_00048862.JPEG,harvester,595
1278,ILSVRC2012_val_00007544.JPEG,harvester,595
1279,ILSVRC2012_val_00031729.JPEG,maze,646
1280,ILSVRC2012_val_00038862.JPEG,maze,646
1281,ILSVRC2012_val_00005000.JPEG,admiral,321
1282,ILSVRC2012_val_00025210.JPEG,admiral,321
1283,ILSVRC2012_val_00042337.JPEG,admiral,321
1284,ILSVRC2012_val_00030838.JPEG,cliff dwelling,500
1285,ILSVRC2012_val_00025402.JPEG,cliff dwelling,500
1286,ILSVRC2012_val_00032153.JPEG,cliff dwelling,500
1287,ILSVRC2012_val_00012578.JPEG,king snake,56
1288,ILSVRC2012_val_00021974.JPEG,king snake,56
1289,ILSVRC2012_val_00000512.JPEG,king snake,56
1290,ILSVRC2012_val_00032644.JPEG,scorpion,71
1291,ILSVRC2012_val_00004966.JPEG,screw,783
1292,ILSVRC2012_val_00041327.JPEG,screw,783
1293,ILSVRC2012_val_00014344.JPEG,screw,783
1294,ILSVRC2012_val_00037346.JPEG,screw,783
1295,ILSVRC2012_val_00032311.JPEG,wooden spoon,910
1296,ILSVRC2012_val_00033430.JPEG,wooden spoon,910
1297,ILSVRC2012_val_00041678.JPEG,wooden spoon,910
1298,ILSVRC2012_val_00036316.JPEG,wooden spoon,910
1299,ILSVRC2012_val_00041892.JPEG,crayfish,124
1300,ILSVRC2012_val_00001956.JPEG,crayfish,124
1301,ILSVRC2012_val_00027920.JPEG,crayfish,124
1302,ILSVRC2012_val_00016837.JPEG,school bus,779
1303,ILSVRC2012_val_00031163.JPEG,school bus,779
1304,ILSVRC2012_val_00013009.JPEG,school bus,779
1305,ILSVRC2012_val_00002190.JPEG,king crab,121
1306,ILSVRC2012_val_00009446.JPEG,king crab,121
1307,ILSVRC2012_val_00042159.JPEG,king crab,121
1308,ILSVRC2012_val_00039138.JPEG,king crab,121
1309,ILSVRC2012_val_00003084.JPEG,alp,970
1310,ILSVRC2012_val_00011306.JPEG,alp,970
1311,ILSVRC2012_val_00029110.JPEG,alp,970
1312,ILSVRC2012_val_00033728.JPEG,gondola,576
1313,ILSVRC2012_val_00045821.JPEG,gondola,576
1314,ILSVRC2012_val_00036574.JPEG,gondola,576
1315,ILSVRC2012_val_00008816.JPEG,water ouzel,20
1316,ILSVRC2012_val_00020730.JPEG,water ouzel,20
1317,ILSVRC2012_val_00031973.JPEG,water ouzel,20
1318,ILSVRC2012_val_00041345.JPEG,earthstar,995
1319,ILSVRC2012_val_00012961.JPEG,earthstar,995
1320,ILSVRC2012_val_00041841.JPEG,earthstar,995
1321,ILSVRC2012_val_00014477.JPEG,Sealyham terrier,190
1322,ILSVRC2012_val_00045721.JPEG,Sealyham terrier,190
1323,ILSVRC2012_val_00036675.JPEG,partridge,86
1324,ILSVRC2012_val_00035476.JPEG,partridge,86
1325,ILSVRC2012_val_00039412.JPEG,partridge,86
1326,ILSVRC2012_val_00024661.JPEG,pizza,963
1327,ILSVRC2012_val_00037476.JPEG,pizza,963
1328,ILSVRC2012_val_00026937.JPEG,vizsla,211
1329,ILSVRC2012_val_00017439.JPEG,vizsla,211
1330,ILSVRC2012_val_00041472.JPEG,vizsla,211
1331,ILSVRC2012_val_00027635.JPEG,hand blower,589
1332,ILSVRC2012_val_00047139.JPEG,hand blower,589
1333,ILSVRC2012_val_00035462.JPEG,hand blower,589
1334,ILSVRC2012_val_00005938.JPEG,hand blower,589
1335,ILSVRC2012_val_00030124.JPEG,racer,751
1336,ILSVRC2012_val_00001995.JPEG,racer,751
1337,ILSVRC2012_val_00019802.JPEG,racer,751
1338,ILSVRC2012_val_00019926.JPEG,guacamole,924
1339,ILSVRC2012_val_00049358.JPEG,guacamole,924
1340,ILSVRC2012_val_00034029.JPEG,guacamole,924
1341,ILSVRC2012_val_00036303.JPEG,steel drum,822
1342,ILSVRC2012_val_00042012.JPEG,steel drum,822
1343,ILSVRC2012_val_00027640.JPEG,steel drum,822
1344,ILSVRC2012_val_00030291.JPEG,Brittany spaniel,215
1345,ILSVRC2012_val_00008558.JPEG,Brittany spaniel,215
1346,ILSVRC2012_val_00020412.JPEG,vestment,887
1347,ILSVRC2012_val_00033805.JPEG,vestment,887
1348,ILSVRC2012_val_00032645.JPEG,vestment,887
1349,ILSVRC2012_val_00027172.JPEG,potpie,964
1350,ILSVRC2012_val_00015691.JPEG,potpie,964
1351,ILSVRC2012_val_00015634.JPEG,potpie,964
1352,ILSVRC2012_val_00031384.JPEG,Ibizan hound,173
1353,ILSVRC2012_val_00009334.JPEG,Ibizan hound,173
1354,ILSVRC2012_val_00024216.JPEG,Ibizan hound,173
1355,ILSVRC2012_val_00020049.JPEG,Ibizan hound,173
1356,ILSVRC2012_val_00043208.JPEG,gyromitra,993
1357,ILSVRC2012_val_00047998.JPEG,gyromitra,993
1358,ILSVRC2012_val_00014855.JPEG,gyromitra,993
1359,ILSVRC2012_val_00006348.JPEG,megalith,649
1360,ILSVRC2012_val_00005693.JPEG,megalith,649
1361,ILSVRC2012_val_00000794.JPEG,little blue heron,131
1362,ILSVRC2012_val_00007043.JPEG,little blue heron,131
1363,ILSVRC2012_val_00034578.JPEG,little blue heron,131
1364,ILSVRC2012_val_00018197.JPEG,little blue heron,131
1365,ILSVRC2012_val_00013005.JPEG,electric guitar,546
1366,ILSVRC2012_val_00042093.JPEG,electric guitar,546
1367,ILSVRC2012_val_00018023.JPEG,electric guitar,546
1368,ILSVRC2012_val_00000374.JPEG,electric guitar,546
1369,ILSVRC2012_val_00015695.JPEG,bonnet,452
1370,ILSVRC2012_val_00016535.JPEG,bonnet,452
1371,ILSVRC2012_val_00016726.JPEG,bonnet,452
1372,ILSVRC2012_val_00049155.JPEG,pedestal,708
1373,ILSVRC2012_val_00016660.JPEG,pedestal,708
1374,ILSVRC2012_val_00045458.JPEG,pedestal,708
1375,ILSVRC2012_val_00016243.JPEG,white wolf,270
1376,ILSVRC2012_val_00042098.JPEG,white wolf,270
1377,ILSVRC2012_val_00025665.JPEG,white wolf,270
1378,ILSVRC2012_val_00046088.JPEG,white wolf,270
1379,ILSVRC2012_val_00011207.JPEG,desk,526
1380,ILSVRC2012_val_00028157.JPEG,desk,526
1381,ILSVRC2012_val_00043335.JPEG,desk,526
1382,ILSVRC2012_val_00022464.JPEG,desk,526
1383,ILSVRC2012_val_00014821.JPEG,desk,526
1384,ILSVRC2012_val_00047168.JPEG,sweatshirt,841
1385,ILSVRC2012_val_00008911.JPEG,sweatshirt,841
1386,ILSVRC2012_val_00016068.JPEG,sweatshirt,841
1387,ILSVRC2012_val_00005163.JPEG,sweatshirt,841
1388,ILSVRC2012_val_00010469.JPEG,lab coat,617
1389,ILSVRC2012_val_00034841.JPEG,lab coat,617
1390,ILSVRC2012_val_00040554.JPEG,lab coat,617
1391,ILSVRC2012_val_00016305.JPEG,lab coat,617
1392,ILSVRC2012_val_00036584.JPEG,lab coat,617
1393,ILSVRC2012_val_00009127.JPEG,lab coat,617
1394,ILSVRC2012_val_00023509.JPEG,lab coat,617
1395,ILSVRC2012_val_00002727.JPEG,walking stick,313
1396,ILSVRC2012_val_00033021.JPEG,walking stick,313
1397,ILSVRC2012_val_00036990.JPEG,walking stick,313
1398,ILSVRC2012_val_00001585.JPEG,walking stick,313
1399,ILSVRC2012_val_00020232.JPEG,drumstick,542
1400,ILSVRC2012_val_00020979.JPEG,drumstick,542
1401,ILSVRC2012_val_00040670.JPEG,drumstick,542
1402,ILSVRC2012_val_00007976.JPEG,drumstick,542
1403,ILSVRC2012_val_00034772.JPEG,beacon,437
1404,ILSVRC2012_val_00049827.JPEG,beacon,437
1405,ILSVRC2012_val_00006051.JPEG,beacon,437
1406,ILSVRC2012_val_00028727.JPEG,beacon,437
1407,ILSVRC2012_val_00028605.JPEG,kuvasz,222
1408,ILSVRC2012_val_00024363.JPEG,kuvasz,222
1409,ILSVRC2012_val_00012318.JPEG,kuvasz,222
1410,ILSVRC2012_val_00006336.JPEG,kuvasz,222
1411,ILSVRC2012_val_00014933.JPEG,odometer,685
1412,ILSVRC2012_val_00028478.JPEG,odometer,685
1413,ILSVRC2012_val_00016681.JPEG,odometer,685
1414,ILSVRC2012_val_00023459.JPEG,odometer,685
1415,ILSVRC2012_val_00022072.JPEG,odometer,685
1416,ILSVRC2012_val_00031106.JPEG,prison,743
1417,ILSVRC2012_val_00007463.JPEG,prison,743
1418,ILSVRC2012_val_00011132.JPEG,prison,743
1419,ILSVRC2012_val_00022471.JPEG,prison,743
1420,ILSVRC2012_val_00018325.JPEG,prison,743
1421,ILSVRC2012_val_00003643.JPEG,digital clock,530
1422,ILSVRC2012_val_00014666.JPEG,digital clock,530
1423,ILSVRC2012_val_00008751.JPEG,digital clock,530
1424,ILSVRC2012_val_00034426.JPEG,digital clock,530
1425,ILSVRC2012_val_00047751.JPEG,digital clock,530
1426,ILSVRC2012_val_00042585.JPEG,digital clock,530
1427,ILSVRC2012_val_00018959.JPEG,airship,405
1428,ILSVRC2012_val_00039339.JPEG,airship,405
1429,ILSVRC2012_val_00037584.JPEG,airship,405
1430,ILSVRC2012_val_00031986.JPEG,airship,405
1431,ILSVRC2012_val_00012944.JPEG,airship,405
1432,ILSVRC2012_val_00008132.JPEG,airship,405
1433,ILSVRC2012_val_00014068.JPEG,toucan,96
1434,ILSVRC2012_val_00037244.JPEG,toucan,96
1435,ILSVRC2012_val_00035274.JPEG,toucan,96
1436,ILSVRC2012_val_00042642.JPEG,Norwich terrier,186
1437,ILSVRC2012_val_00038911.JPEG,Norwich terrier,186
1438,ILSVRC2012_val_00008633.JPEG,Norwich terrier,186
1439,ILSVRC2012_val_00015631.JPEG,tiger shark,3
1440,ILSVRC2012_val_00026001.JPEG,tiger shark,3
1441,ILSVRC2012_val_00007875.JPEG,tiger shark,3
1442,ILSVRC2012_val_00030442.JPEG,jackfruit,955
1443,ILSVRC2012_val_00034787.JPEG,jackfruit,955
1444,ILSVRC2012_val_00035902.JPEG,jackfruit,955
1445,ILSVRC2012_val_00048033.JPEG,seashore,978
1446,ILSVRC2012_val_00032058.JPEG,seashore,978
1447,ILSVRC2012_val_00006071.JPEG,seashore,978
1448,ILSVRC2012_val_00029415.JPEG,seashore,978
1449,ILSVRC2012_val_00039061.JPEG,loupe,633
